chainage;advance;ring;easting;northing;tunnel_elev;surface_elev;soil_base_elev;soil_depth;lon;lat;tunnel_dir
10026.41;5473;5486;110313.89;1216064.48;31.45;82.31;70.71;10.02;10.684541692164;59.939289141298;269.38
10028.21;5474;5487;110312.09;1216064.46;31.45;82.82;70.85;10.15;10.684509520559;59.939288965552;269.38
10030.01;5475;5488;110310.29;1216064.44;31.46;83.27;70.99;10.41;10.684477347167;59.939288788899;269.38
10031.81;5476;5489;110308.59;1216064.43;31.46;83.68;71.12;10.89;10.684446961284;59.939288623118;269.38
10033.61;5477;5490;110306.69;1216064.40;31.47;83.96;71.26;11.15;10.684413000382;59.939288436500;269.38
10035.41;5478;5491;110304.89;1216064.39;31.47;84.03;71.33;11.43;10.684380826989;59.939288260754;269.38
10037.21;5479;5492;110303.09;1216064.37;31.48;84.36;71.42;11.70;10.684348653597;59.939288085007;269.38
10039.01;5480;5493;110301.29;1216064.35;31.48;84.60;71.51;11.99;10.684316480204;59.939287908355;269.38
10040.81;5481;5494;110299.59;1216064.33;31.49;85.05;71.60;12.25;10.684286094322;59.939287741667;269.38
10042.61;5482;5495;110297.69;1216064.31;31.49;85.55;71.70;12.46;10.684252135207;59.939287555956;269.38
10044.41;5483;5496;110295.89;1216064.29;31.50;85.93;71.74;12.72;10.684219961814;59.939287380209;269.38
10046.21;5484;5497;110294.09;1216064.27;31.50;86.15;71.84;12.90;10.684187788422;59.939287203557;269.38
10048.01;5485;5498;110292.29;1216064.25;31.51;86.34;71.93;13.22;10.684155615029;59.939287027810;269.38
10049.81;5486;5499;110290.59;1216064.23;31.52;86.40;72.03;13.50;10.684125229147;59.939286861123;269.38
10051.61;5487;5500;110288.69;1216064.21;31.52;86.44;72.11;13.71;10.684091268244;59.939286675411;269.38
10053.41;5488;5501;110286.89;1216064.19;31.53;86.49;72.16;13.92;10.684059094852;59.939286498759;269.38
10055.21;5489;5502;110285.09;1216064.17;31.53;86.54;72.26;13.95;10.684026921459;59.939286323012;269.38
10057.01;5490;5503;110283.29;1216064.15;31.54;86.59;72.37;13.97;10.683994749854;59.939286147266;269.38
10058.81;5491;5504;110281.59;1216064.13;31.54;86.85;72.48;13.95;10.683964363972;59.939285980578;269.38
10060.61;5492;5505;110279.69;1216064.11;31.55;87.27;72.60;13.91;10.683930403069;59.939285794867;269.38
10062.41;5493;5506;110277.89;1216064.09;31.55;88.08;72.65;13.91;10.683898229677;59.939285618214;269.38
10064.21;5494;5507;110276.09;1216064.07;31.56;88.93;72.76;13.87;10.683866056284;59.939285442468;269.38
10066.01;5495;5508;110274.29;1216064.05;31.56;89.22;72.87;13.92;10.683833882892;59.939285265815;269.38
10067.81;5496;5509;110272.59;1216064.04;31.57;89.43;72.99;14.06;10.683803497009;59.939285100034;269.38
10069.61;5497;5510;110270.69;1216064.02;31.57;89.44;73.10;14.63;10.683769536107;59.939284913416;269.38
10071.41;5498;5511;110268.89;1216064.00;31.58;89.45;73.15;15.29;10.683737364502;59.939284737670;269.38
10073.21;5499;5512;110267.09;1216063.98;31.58;89.44;73.26;15.75;10.683705191109;59.939284561017;269.38
10075.01;5500;5513;110265.29;1216063.96;31.59;89.43;73.38;15.74;10.683673017717;59.939284385271;269.38
10076.81;5501;5514;110263.59;1216063.94;31.59;89.59;73.46;15.76;10.683642631835;59.939284218583;269.38
10078.61;5502;5515;110261.69;1216063.92;31.60;89.80;73.55;15.77;10.683608670932;59.939284032872;269.38
10080.41;5503;5516;110259.89;1216063.90;31.61;89.90;73.60;15.83;10.683576497540;59.939283857125;269.38
10082.21;5504;5517;110258.09;1216063.88;31.61;90.03;73.69;15.83;10.683544324147;59.939283680473;269.38
10084.01;5505;5518;110256.30;1216063.86;31.62;90.07;73.78;15.83;10.683512150755;59.939283504726;269.38
10085.81;5506;5519;110254.60;1216063.84;31.62;90.14;73.87;15.89;10.683481766660;59.939283338039;269.38
10087.61;5507;5520;110252.70;1216063.82;31.63;90.13;73.96;16.00;10.683447805757;59.939283152327;269.38
10089.41;5508;5521;110250.90;1216063.80;31.63;89.28;74.00;16.00;10.683415632365;59.939282975675;269.38
10091.21;5509;5522;110249.10;1216063.78;31.64;89.23;74.09;15.94;10.683383458972;59.939282799928;269.38
10093.01;5510;5523;110247.30;1216063.76;31.64;89.48;74.18;15.91;10.683351285580;59.939282623276;269.38
10094.81;5511;5524;110245.60;1216063.74;31.65;89.76;74.27;15.85;10.683320899697;59.939282457494;269.38
10096.61;5512;5525;110243.70;1216063.72;31.65;90.00;74.36;15.77;10.683286938795;59.939282270877;269.38
10098.41;5513;5526;110241.90;1216063.70;31.66;90.20;74.41;15.51;10.683254767190;59.939282095130;269.38
10100.21;5514;5527;110240.10;1216063.69;31.66;90.33;74.51;14.66;10.683222593797;59.939281919384;269.38
10102.01;5515;5528;110238.30;1216063.67;31.67;90.47;74.60;14.93;10.683190420405;59.939281742731;269.38
10103.81;5516;5529;110236.60;1216063.65;31.67;90.32;74.70;15.19;10.683160034522;59.939281576950;269.38
10105.61;5517;5530;110234.70;1216063.63;31.68;90.21;74.79;15.39;10.683126073620;59.939281390332;269.38
10107.41;5518;5531;110232.90;1216063.61;31.68;90.17;74.84;15.36;10.683093900227;59.939281214586;269.38
10109.21;5519;5532;110231.10;1216063.59;31.69;90.14;74.94;15.28;10.683061726835;59.939281037933;269.38
10111.01;5520;5533;110229.30;1216063.57;31.70;90.09;75.03;15.20;10.683029553442;59.939280862187;269.38
10112.81;5521;5534;110227.60;1216063.55;31.70;90.02;75.12;15.13;10.682999167560;59.939280695499;269.38
10114.61;5522;5535;110225.70;1216063.53;31.71;89.76;75.22;15.01;10.682965208445;59.939280509788;269.38
10116.41;5523;5536;110223.90;1216063.51;31.71;89.93;75.26;14.91;10.682933035052;59.939280333135;269.38
10118.21;5524;5537;110222.10;1216063.49;31.72;89.82;75.36;14.73;10.682900861660;59.939280157389;269.38
10120.01;5525;5538;110220.30;1216063.47;31.72;89.62;75.45;14.57;10.682868688267;59.939279981642;269.38
10121.81;5526;5539;110218.60;1216063.45;31.73;89.59;75.54;14.46;10.682838302385;59.939279814955;269.38
10123.61;5527;5540;110216.70;1216063.43;31.73;89.61;75.63;14.35;10.682804341482;59.939279629243;269.38
10125.41;5528;5541;110214.90;1216063.41;31.74;89.55;75.67;14.18;10.682772168090;59.939279452591;269.38
10127.21;5529;5542;110213.10;1216063.39;31.74;89.55;75.77;14.01;10.682739996485;59.939279276844;269.38
10129.01;5530;5543;110211.30;1216063.37;31.75;89.57;75.86;13.87;10.682707823092;59.939279100192;269.38
10130.81;5531;5544;110209.60;1216063.36;31.75;89.53;75.95;13.71;10.682677437210;59.939278934410;269.38
10132.61;5532;5545;110207.70;1216063.33;31.76;89.67;76.04;13.61;10.682643476307;59.939278747793;269.38
10134.41;5533;5546;110205.90;1216063.32;31.76;89.62;76.09;13.56;10.682611302915;59.939278572046;269.38
10136.21;5534;5547;110204.10;1216063.30;31.77;88.99;76.18;13.36;10.682579129522;59.939278395394;269.38
10138.01;5535;5548;110202.30;1216063.28;31.77;88.64;76.27;13.05;10.682546956130;59.939278219647;269.38
10139.81;5536;5549;110200.60;1216063.26;31.78;88.62;76.37;12.74;10.682516570247;59.939278052960;269.38
10141.61;5537;5550;110198.70;1216063.24;31.79;88.61;76.46;12.43;10.682482611132;59.939277867248;269.38
10143.41;5538;5551;110196.90;1216063.22;31.79;88.66;76.51;12.17;10.682450437740;59.939277691502;269.38
10145.21;5539;5552;110195.10;1216063.20;31.80;88.64;76.60;11.99;10.682418264347;59.939277514849;269.38
10147.01;5540;5553;110193.30;1216063.18;31.80;88.63;76.70;11.98;10.682386090955;59.939277339103;269.38
10148.81;5541;5554;110191.60;1216063.16;31.81;88.62;76.79;11.95;10.682355705072;59.939277172415;269.38
10150.61;5542;5555;110189.70;1216063.14;31.81;88.58;76.88;11.75;10.682321744170;59.939276986704;269.38
10152.41;5543;5556;110187.90;1216063.12;31.82;88.45;76.93;11.57;10.682289570777;59.939276810051;269.38
10154.21;5544;5557;110186.10;1216063.10;31.82;88.36;77.02;11.34;10.682257397385;59.939276634305;269.38
10156.01;5545;5558;110184.30;1216063.08;31.83;88.39;77.12;11.12;10.682225225780;59.939276457652;269.38
10157.81;5546;5559;110182.60;1216063.06;31.83;88.50;77.23;10.88;10.682194839898;59.939276291871;269.38
10159.61;5547;5560;110180.70;1216063.04;31.84;88.47;77.33;10.67;10.682160878995;59.939276106159;269.38
10161.41;5548;5561;110178.90;1216063.02;31.84;88.40;77.38;10.53;10.682128705603;59.939275929507;269.38
10163.21;5549;5562;110177.10;1216063.00;31.85;88.41;77.48;10.27;10.682096532210;59.939275753760;269.38
10165.01;5550;5563;110175.30;1216062.98;31.85;88.40;77.59;10.01;10.682064358818;59.939275577108;269.38
10166.81;5551;5564;110173.60;1216062.97;31.86;87.76;77.69;9.73;10.682033972935;59.939275411326;269.38
10168.61;5552;5565;110171.70;1216062.95;31.86;86.71;77.79;9.49;10.682000012033;59.939275224709;269.38
10170.41;5553;5566;110169.90;1216062.93;31.87;86.14;77.84;9.61;10.681967840428;59.939275048962;269.38
10172.21;5554;5567;110168.10;1216062.91;31.87;86.10;77.94;9.78;10.681935667035;59.939274872310;269.38
10174.01;5555;5568;110166.30;1216062.89;31.88;86.00;78.04;9.90;10.681903493643;59.939274696563;269.38
10175.81;5556;5569;110164.60;1216062.87;31.89;85.93;78.13;9.03;10.681873107760;59.939274529876;269.38
10177.61;5557;5570;110162.70;1216062.85;31.89;85.03;78.22;8.44;10.681839146858;59.939274345070;269.38
10179.41;5558;5571;110160.90;1216062.83;31.90;84.47;78.27;8.05;10.681806973465;59.939274179289;269.42
10181.21;5559;5572;110159.10;1216062.81;31.90;84.46;78.37;7.73;10.681774800073;59.939274029813;269.47
10183.01;5560;5573;110157.30;1216062.80;31.91;84.38;78.46;7.27;10.681742626680;59.939273897550;269.54
10184.81;5561;5574;110155.60;1216062.79;31.91;84.30;78.56;6.73;10.681712239010;59.939273787029;269.59
10186.61;5562;5575;110153.70;1216062.78;31.92;84.46;78.66;6.24;10.681678278108;59.939273681038;269.65
10188.41;5563;5576;110151.90;1216062.77;31.92;84.54;78.70;6.02;10.681646102928;59.939273596788;269.70
10190.21;5564;5577;110150.10;1216062.76;31.93;84.55;78.80;5.78;10.681613927748;59.939273528845;269.76
10192.01;5565;5578;110148.30;1216062.75;31.93;83.21;78.89;5.55;10.681581752568;59.939273478114;269.82
10193.81;5566;5579;110146.60;1216062.75;31.94;81.57;78.97;5.46;10.681551364898;59.939273444595;269.88
10195.61;5567;5580;110144.70;1216062.75;31.94;81.34;79.04;5.33;10.681517403995;59.939273424665;269.93
10197.41;5568;5581;110142.90;1216062.75;31.95;81.23;79.08;5.21;10.681485228815;59.939273421948;269.99
10199.21;5569;5582;110141.10;1216062.75;31.95;80.94;79.15;3.98;10.681453053635;59.939273435536;270.05
10201.01;5570;5583;110139.30;1216062.75;31.96;80.07;79.22;2.15;10.681420878455;59.939273466337;270.11
10202.81;5571;5584;110137.60;1216062.76;31.96;79.93;79.29;1.83;10.681390490785;59.939273509821;270.16
10204.61;5572;5585;110135.70;1216062.76;31.97;79.88;79.33;1.70;10.681356528095;59.939273575952;270.22
10206.41;5573;5586;110133.90;1216062.77;31.98;79.83;79.35;1.60;10.681324352915;59.939273654767;270.28
10208.21;5574;5587;110132.10;1216062.78;31.98;79.82;79.38;0.85;10.681292179523;59.939273749887;270.33
10210.01;5575;5588;110130.30;1216062.80;31.99;79.77;79.40;0.56;10.681260004343;59.939273862220;270.39
10211.81;5576;5589;110128.60;1216062.81;31.99;79.73;79.41;0.55;10.681229618460;59.939273982706;270.45
10213.61;5577;5590;110126.70;1216062.83;32.00;79.68;79.43;0.47;10.681195657558;59.939274134899;270.51
10215.41;5578;5591;110124.90;1216062.84;32.00;79.67;79.43;0.40;10.681163484165;59.939274295245;270.56
10217.21;5579;5592;110123.10;1216062.86;32.01;79.74;79.38;0.36;10.681131310773;59.939274471897;270.62
10219.01;5580;5593;110121.30;1216062.88;32.01;79.48;79.34;0.30;10.681099137380;59.939274665762;270.68
10220.81;5581;5594;110119.60;1216062.91;32.02;78.98;79.30;0.24;10.681068753285;59.939274863251;270.73
10222.61;5582;5595;110117.70;1216062.93;32.02;79.01;79.26;0.18;10.681034794170;59.939275101505;270.79
10224.41;5583;5596;110115.90;1216062.96;32.03;79.05;79.24;0.10;10.681002622565;59.939275343383;270.85
10226.21;5584;5597;110114.10;1216062.99;32.03;78.82;79.19;0.04;10.680970450960;59.939275601567;270.91
10228.01;5585;5598;110112.30;1216063.02;32.04;77.98;79.13;0.00;10.680938281143;59.939275876964;270.97
10229.81;5586;5599;110110.50;1216063.05;32.04;77.11;79.03;0.00;10.680906111325;59.939276167761;271.02
10231.61;5587;5600;110108.70;1216063.08;32.05;76.46;78.82;0.00;10.680873941508;59.939276475770;271.08
10233.41;5588;5601;110106.90;1216063.12;32.05;76.48;78.59;0.00;10.680841771690;59.939276799180;271.14
10235.21;5589;5602;110105.10;1216063.16;32.06;76.45;78.36;0.00;10.680809603660;59.939277138896;271.19
10237.01;5590;5603;110103.30;1216063.20;32.07;76.45;78.11;0.00;10.680777437418;59.939277494919;271.25
10238.81;5591;5604;110101.51;1216063.24;32.07;76.42;77.23;0.00;10.680745271176;59.939277868154;271.31
10240.61;5592;5605;110099.71;1216063.28;32.08;76.31;76.82;0.00;10.680713104933;59.939278256789;271.37
10242.41;5593;5606;110097.91;1216063.33;32.08;75.78;76.66;0.00;10.680680938691;59.939278662637;271.43
10244.21;5594;5607;110096.11;1216063.37;32.09;75.44;76.50;0.00;10.680648776023;59.939279083885;271.48
10246.01;5595;5608;110094.31;1216063.42;32.09;75.42;76.34;0.00;10.680616611568;59.939279521440;271.54
10247.81;5596;5609;110092.51;1216063.47;32.10;75.43;76.18;0.00;10.680584448901;59.939279976207;271.60
10249.61;5597;5610;110090.71;1216063.52;32.10;75.47;76.03;0.00;10.680552288021;59.939280446374;271.65
10251.41;5598;5611;110088.91;1216063.58;32.11;75.48;75.90;0.00;10.680520127141;59.939280932848;271.71
10253.21;5599;5612;110087.11;1216063.63;32.11;75.51;75.77;0.00;10.680487966261;59.939281435628;271.77
10255.01;5600;5613;110085.31;1216063.69;32.12;75.42;75.64;0.00;10.680455808956;59.939281955620;271.83
10256.81;5601;5614;110083.51;1216063.75;32.12;75.39;75.51;0.00;10.680423651651;59.939282491013;271.88
10258.61;5602;5615;110081.71;1216063.81;32.13;75.34;75.38;0.00;10.680391494346;59.939283043618;271.94
10260.41;5603;5616;110079.91;1216063.87;32.13;75.23;75.25;0.00;10.680359338829;59.939283611623;272.00
10262.21;5604;5617;110078.12;1216063.94;32.14;74.66;75.12;0.00;10.680327185099;59.939284195029;272.05
10264.01;5605;5618;110076.32;1216064.00;32.14;74.10;74.99;0.00;10.680295031369;59.939284796554;272.11
10265.81;5606;5619;110074.52;1216064.07;32.15;74.05;74.86;0.00;10.680262879427;59.939285413478;272.17
10267.61;5607;5620;110072.72;1216064.14;32.16;74.04;74.73;0.00;10.680230727485;59.939286047615;272.23
10269.41;5608;5621;110070.92;1216064.21;32.16;73.39;74.60;0.00;10.680198579117;59.939286697153;272.28
10271.21;5609;5622;110069.12;1216064.29;32.17;73.09;74.47;0.00;10.680166430750;59.939287362997;272.34
10273.01;5610;5623;110067.32;1216064.36;32.17;73.37;74.36;0.00;10.680134284170;59.939288045147;272.40
10274.81;5611;5624;110065.63;1216064.43;32.18;73.89;74.34;0.00;10.680103923313;59.939288704649;272.45
10276.61;5612;5625;110063.73;1216064.52;32.18;73.98;74.00;0.00;10.680069994585;59.939289459272;272.51
10278.41;5613;5626;110061.93;1216064.60;32.19;73.91;74.00;0.00;10.680037851581;59.939290190342;272.57
10280.21;5614;5627;110060.13;1216064.68;32.19;74.08;74.00;0.00;10.680005710363;59.939290936812;272.62
10282.01;5615;5628;110058.33;1216064.76;32.20;74.89;73.97;0.00;10.679973570933;59.939291701400;272.69
10283.81;5616;5629;110056.64;1216064.85;32.20;75.62;73.72;0.00;10.679943217226;59.939292437905;272.74
10285.61;5617;5630;110054.74;1216064.94;32.21;76.69;73.53;0.00;10.679909295649;59.939293277683;272.80
10287.41;5618;5631;110052.94;1216065.03;32.21;77.66;73.70;0.00;10.679877161582;59.939294090284;272.86
10289.21;5619;5632;110051.14;1216065.12;32.22;78.42;73.99;0.00;10.679845027514;59.939294918286;272.91
10291.01;5620;5633;110049.34;1216065.21;32.22;78.85;74.37;0.00;10.679812895235;59.939295764406;272.97
10292.81;5621;5634;110047.65;1216065.30;32.23;78.78;74.87;0.00;10.679782550465;59.939296577913;273.03
10294.61;5622;5635;110045.75;1216065.41;32.23;78.86;73.55;1.91;10.679748637825;59.939297503753;273.08
10296.41;5623;5636;110043.95;1216065.50;32.24;78.43;73.66;2.37;10.679716510908;59.939298397886;273.14
10298.21;5624;5637;110042.16;1216065.60;32.24;78.39;73.91;2.63;10.679684385778;59.939299307420;273.20
10300.01;5625;5638;110040.36;1216065.71;32.25;78.44;74.17;2.91;10.679652262436;59.939300234166;273.26
10301.81;5626;5639;110038.66;1216065.81;32.26;78.48;73.90;3.75;10.679621924816;59.939301124676;273.31
10303.61;5627;5640;110036.76;1216065.92;32.26;78.41;73.49;4.81;10.679588021114;59.939302136577;273.37
10305.41;5628;5641;110034.97;1216066.02;32.27;78.44;73.47;5.43;10.679555904922;59.939303112242;273.43
10307.21;5629;5642;110033.17;1216066.13;32.27;78.47;73.65;5.35;10.679523788730;59.939304103308;273.48
10309.01;5630;5643;110031.37;1216066.25;32.28;78.49;73.82;5.18;10.679491676113;59.939305111585;273.55
10310.81;5631;5644;110029.68;1216066.35;32.28;78.49;74.29;4.72;10.679461347430;59.939306079097;273.60
10312.61;5632;5645;110027.78;1216066.47;32.29;78.50;74.79;4.21;10.679427454453;59.939307176154;273.65
10314.41;5633;5646;110025.99;1216066.59;32.29;78.52;75.04;3.96;10.679395347199;59.939308233351;273.72
10316.21;5634;5647;110024.19;1216066.71;32.30;78.55;75.66;3.34;10.679363241731;59.939309305949;273.77
10318.01;5635;5648;110022.39;1216066.83;32.30;78.62;76.29;2.71;10.679331138052;59.939310395758;273.83
10319.81;5636;5649;110020.70;1216066.94;32.31;78.67;76.24;2.76;10.679300821882;59.939311439367;273.89
10321.61;5637;5650;110018.80;1216067.07;32.31;78.87;76.19;2.81;10.679266939630;59.939312623391;273.94
10323.41;5638;5651;110017.01;1216067.20;32.32;79.24;76.17;2.83;10.679234843101;59.939313761214;274.00
10325.21;5639;5652;110015.21;1216067.33;32.32;78.68;76.12;2.88;10.679202748359;59.939314915343;274.06
10327.01;5640;5653;110013.42;1216067.46;32.33;78.38;76.07;2.93;10.679170655404;59.939316085779;274.12
10328.81;5641;5654;110011.72;1216067.58;32.33;78.28;76.02;2.97;10.679140348172;59.939317207296;274.18
10330.61;5642;5655;110009.83;1216067.72;32.34;78.40;75.96;2.97;10.679106478433;59.939318476476;274.23
10332.41;5643;5656;110008.03;1216067.86;32.35;78.51;75.93;2.92;10.679074394416;59.939319695831;274.29
10334.21;5644;5657;110006.24;1216067.99;32.35;78.43;75.86;2.87;10.679042312186;59.939320931492;274.35
10336.01;5645;5658;110004.44;1216068.13;32.36;78.39;75.83;2.84;10.679010231744;59.939322183459;274.40
10337.81;5646;5659;110002.75;1216068.26;32.36;78.38;75.79;2.82;10.678979935237;59.939323381072;274.46
10339.61;5647;5660;110000.85;1216068.41;32.37;78.45;75.76;2.79;10.678946078010;59.939324736314;274.52
10341.41;5648;5661;109999.06;1216068.56;32.37;78.64;75.74;2.76;10.678914006506;59.939326037201;274.58
10343.21;5649;5662;109997.26;1216068.70;32.38;78.64;75.71;2.74;10.678881936789;59.939327353488;274.63
10345.01;5650;5663;109995.47;1216068.85;32.38;78.30;75.68;2.72;10.678849868859;59.939328686987;274.69
10346.81;5651;5664;109993.78;1216068.99;32.39;78.51;75.64;2.70;10.678819584865;59.939329961603;274.75
10348.61;5652;5665;109991.88;1216069.15;32.39;78.68;75.61;2.76;10.678785741938;59.939331402905;274.80
10350.41;5653;5666;109990.09;1216069.30;32.40;78.63;75.58;2.83;10.678753682946;59.939332784418;274.86
10352.21;5654;5667;109988.30;1216069.45;32.40;78.59;75.51;2.92;10.678721625742;59.939334182237;274.92
10354.01;5655;5668;109986.50;1216069.61;32.41;78.73;75.45;3.02;10.678689572113;59.939335597269;274.98
10355.81;5656;5669;109984.81;1216069.76;32.41;78.61;75.43;3.07;10.678659302418;59.939336948886;275.04
10357.61;5657;5670;109982.92;1216069.93;32.42;78.70;75.42;3.11;10.678625473792;59.939338475345;275.09
10359.41;5658;5671;109981.12;1216070.09;32.42;78.70;75.42;3.13;10.678593429100;59.939339938389;275.15
10361.21;5659;5672;109979.33;1216070.25;32.43;78.72;75.41;3.14;10.678561386196;59.939341417741;275.21
10363.01;5660;5673;109977.54;1216070.42;32.44;78.86;75.39;3.18;10.678529346866;59.939342913398;275.26
10364.81;5661;5674;109975.85;1216070.58;32.44;79.02;75.36;3.23;10.678499089685;59.939344341112;275.32
10366.61;5662;5675;109973.95;1216070.75;32.45;79.01;75.33;3.29;10.678465277145;59.939345953632;275.38
10368.41;5663;5676;109972.16;1216070.92;32.45;79.10;75.33;3.33;10.678433246754;59.939347498208;275.44
10370.21;5664;5677;109970.37;1216071.10;32.46;79.22;75.35;3.40;10.678401219937;59.939349058185;275.49
10372.01;5665;5678;109968.58;1216071.27;32.46;79.17;75.36;3.47;10.678369194908;59.939350635375;275.55
10373.81;5666;5679;109966.89;1216071.44;32.47;79.29;75.37;3.55;10.678338952026;59.939352140091;275.61
10375.61;5667;5680;109965.00;1216071.62;32.47;79.36;75.37;3.62;10.678305155575;59.939353838673;275.66
