date;manometer_id;pressure_bar;chainage_m;pressure_elev;dist_tbm;;;;;;;;
2025-09-25;Sensor 193;3.9452;8053.61;65.1052;327.60;;;;;;;;
2025-09-25;Sensor 195;4.1622;8194.01;67.6875;187.20;;;;;;;;
2025-09-25;Sensor 175;5.9866;7319.21;83.3677;1062.00;;;;;;;;
2025-09-25;Sensor 176;6.1811;7326.41;85.3339;1054.80;;;;;;;;
2025-09-25;Sensor 51;10.2251;2959.61;111.8107;5421.60;;;;;;;;
2025-09-25;Sensor 22;0.7651;2066.81;13.5421;6314.40;;;;;;;;
2025-09-25;Sensor 52;10.2182;2966.81;111.7717;5414.40;;;;;;;;
2025-09-25;Sensor 113;4.8298;5764.01;67.2326;2617.20;;;;;;;;
2025-09-25;Sensor 172;5.3065;7211.21;76.2496;1170.00;;;;;;;;
2025-09-25;Sensor 171;5.8696;7204.01;81.8594;1177.20;;;;;;;;
2025-09-25;Sensor 182;6.1592;7459.61;85.5057;921.60;;;;;;;;
2025-09-25;Sensor 174;5.8589;7276.01;81.9639;1105.20;;;;;;;;
2025-09-25;Sensor 183;5.3284;7502.81;77.3249;878.40;;;;;;;;
2025-09-25;Sensor 117;4.9293;5443.61;67.2863;2937.60;;;;;;;;
2025-09-25;Sensor 27;0;1035.41;1.6525;7345.80;;;;;;;;
2025-09-25;Sensor 103;6.5734;5072.81;82.6387;3308.40;;;;;;;;
2025-09-25;Sensor 109;5.6831;5191.61;74.0843;3189.60;;;;;;;;
2025-09-25;Sensor 24;10.8601;2160.41;114.8768;6220.80;;;;;;;;
2025-09-25;Sensor 18;10.2658;1879.61;107.7798;6501.60;;;;;;;;
2025-09-25;Sensor 7;9.3305;418.01;92.4202;7963.20;;;;;;;;
2025-09-25;Sensor 2;3.9733;211.01;38.1548;8170.20;;;;;;;;
2025-09-25;Sensor 17;12.2884;1872.41;127.9762;6508.80;;;;;;;;
2025-09-25;Sensor 28;9.1109;1030.01;92.7393;7351.20;;;;;;;;
2025-09-25;Sensor 133;4.7616;6361.61;68.3052;2019.60;;;;;;;;
2025-09-25;Sensor 96;7.3817;4828.01;90.0028;3553.20;;;;;;;;
2025-09-25;Sensor 1;0;203.81;-1.5857;8177.40;;;;;;;;
2025-09-25;Sensor 4;0.9341;263.21;7.8211;8118.00;;;;;;;;
2025-09-25;Sensor 90;0;4367.21;14.8326;4014.00;;;;;;;;
2025-09-25;Sensor 15;10.3828;1804.01;108.6391;6577.20;;;;;;;;
2025-09-25;Sensor 129;4.4557;5879.21;63.8299;2502.00;;;;;;;;
2025-09-25;Sensor 141;0.3141;5092.61;20.1036;3288.60;;;;;;;;
2025-09-25;Sensor 191;4.3743;7916.81;68.9944;464.40;;;;;;;;
2025-09-25;Sensor 157;8.1787;4583.21;97.2539;3798.00;;;;;;;;
2025-09-25;Sensor 115;5.1201;5339.21;68.888;3042.00;;;;;;;;
2025-09-25;Sensor 40;0;1382.81;3.0802;6998.40;;;;;;;;
2025-09-25;Sensor 60;11.2349;3370.01;123.5957;5011.20;;;;;;;;
2025-09-25;Sensor 14;10.3133;1721.21;107.6034;6660.00;;;;;;;;
2025-09-25;Sensor 189;5.2859;7810.61;77.7985;570.60;;;;;;;;
2025-09-25;Sensor 192;4.3068;7924.01;68.3406;457.20;;;;;;;;
2025-09-25;Sensor 57;11.3275;3348.41;124.433;5032.80;;;;;;;;
2025-09-25;Sensor 188;5.3109;7751.21;77.8741;630.00;;;;;;;;
2025-09-25;Sensor 130;11.2036;5886.41;131.33;2494.80;;;;;;;;
2025-09-25;Sensor 94;8.414;4446.41;99.2051;3934.80;;;;;;;;
2025-09-25;Sensor 58;11.2267;3355.61;123.4541;5025.60;;;;;;;;
2025-09-25;Sensor 33;10.7463;2390.81;114.6856;5990.40;;;;;;;;
2025-09-25;Sensor 19;0.0338;1940.81;5.7113;6440.40;;;;;;;;
2025-09-25;Sensor 156;4.9655;6595.61;71.0314;1785.60;;;;;;;;
2025-09-25;Sensor 72;10.252;3870.41;115.8232;4510.80;;;;;;;;
2025-09-25;Sensor 126;4.9167;6008.81;68.8205;2372.40;;;;;;;;
2025-09-25;Sensor 44;9.1359;841.01;92.2126;7540.20;;;;;;;;
2025-09-25;Sensor 55;10.862;3231.41;119.2971;5149.80;;;;;;;;
2025-09-25;Sensor 59;11.3312;3362.81;124.5291;5018.40;;;;;;;;
2025-09-25;Sensor 97;7.3598;4835.21;89.8049;3546.00;;;;;;;;
2025-09-25;Sensor 114;4.6377;5771.21;65.3327;2610.00;;;;;;;;
2025-09-25;Sensor 93;8.4171;4439.21;99.215;3942.00;;;;;;;;
2025-09-25;Sensor 116;4.9249;5346.41;66.9572;3034.80;;;;;;;;
2025-09-25;Sensor 61;0;3474.41;11.6758;4906.80;;;;;;;;
2025-09-25;Sensor 81;8.7887;4147.61;102.3289;4233.60;;;;;;;;
2025-09-25;Sensor 42;6.3363;1148.81;65.4815;7232.40;;;;;;;;
2025-09-25;Sensor 85;8.8663;4183.61;103.2529;4197.60;;;;;;;;
2025-09-25;Sensor 26;9.1541;702.41;91.825;7678.80;;;;;;;;
2025-09-25;Sensor 190;5.0387;7817.81;75.3477;563.40;;;;;;;;
2025-09-25;Sensor 38;10.0468;1490.81;103.992;6890.40;;;;;;;;
2025-09-25;Sensor 136;0.005;4694.81;15.8446;3686.40;;;;;;;;
2025-09-25;Sensor 128;0;6113.21;19.9601;2268.00;;;;;;;;
2025-09-25;Sensor 30;9.8817;1274.81;101.4533;7106.40;;;;;;;;
2025-09-25;Sensor 135;0.005;4687.61;15.8232;3693.60;;;;;;;;
2025-09-25;Sensor 155;4.9311;6588.41;70.6666;1792.80;;;;;;;;
2025-09-25;Sensor 70;10.7757;3755.21;120.5863;4626.00;;;;;;;;
2025-09-25;Sensor 160;0.3141;5092.61;20.1036;3288.60;;;;;;;;
2025-09-25;Sensor 3;3.2301;254.21;30.7675;8127.00;;;;;;;;
2025-09-25;Sensor 134;4.9612;6368.81;70.3227;2012.40;;;;;;;;
2025-09-25;Sensor 91;0;4370.81;14.8431;4010.40;;;;;;;;
2025-09-25;Sensor 158;8.2175;4576.01;97.6207;3805.20;;;;;;;;
2025-09-25;Sensor 62;0;3481.61;11.7049;4899.60;;;;;;;;
2025-09-25;Sensor 132;4.6928;5553.41;65.2441;2827.80;;;;;;;;
2025-09-25;Sensor 122;4.7384;5677.61;66.0645;2703.60;;;;;;;;
2025-09-25;Sensor 131;4.8435;5548.01;66.7352;2833.20;;;;;;;;
2025-09-25;Sensor 121;8.6817;5670.41;105.4767;2710.80;;;;;;;;
2025-09-25;Sensor 73;9.7809;3874.01;111.1269;4507.20;;;;;;;;
2025-09-25;Sensor 166;5.0118;6833.21;72.1925;1548.00;;;;;;;;
2025-09-25;Sensor 23;0;2153.21;6.2458;6228.00;;;;;;;;
2025-09-25;Sensor 165;4.9655;6826.01;71.7083;1555.20;;;;;;;;
2025-09-25;Sensor 63;16.928;3578.81;181.3848;4802.40;;;;;;;;
2025-09-25;Sensor 64;11.1573;3586.01;123.7074;4795.20;;;;;;;;
2025-09-25;Sensor 76;8.9207;4000.01;103.0428;4381.20;;;;;;;;
2025-09-25;Sensor 75;8.8988;3996.41;102.809;4384.80;;;;;;;;
2025-09-25;Sensor 31;8.4509;2279.21;91.2726;6102.00;;;;;;;;
2025-09-25;Sensor 32;10.8514;2286.41;115.3076;6094.80;;;;;;;;
2025-09-25;Sensor 29;9.7941;1267.61;100.5477;7113.60;;;;;;;;
2025-09-25;Sensor 82;8.8481;4151.21;102.9381;4230.00;;;;;;;;
2025-09-25;Sensor 6;9.4381;329.81;93.1338;8051.40;;;;;;;;
2025-09-25;Sensor 5;9.3637;326.21;92.375;8055.00;;;;;;;;
2025-09-25;Sensor 181;0.2246;7452.41;26.1389;928.80;;;;;;;;
2025-09-25;Sensor 162;0.7389;5143.01;24.4999;3238.20;;;;;;;;
2025-09-25;Sensor 37;10.0043;1483.61;103.5374;6897.60;;;;;;;;
2025-09-25;Sensor 161;0.0131;5139.41;17.2313;3241.80;;;;;;;;
2025-09-25;Sensor 16;10.2714;1811.21;107.5543;6570.00;;;;;;;;
2025-09-25;Sensor 13;0.7689;1714.01;12.1303;6667.20;;;;;;;;
2025-09-25;Sensor 187;5.5173;7744.01;79.917;637.20;;;;;;;;
2025-09-25;Sensor 69;11.131;3748.01;124.1101;4633.20;;;;;;;;
2025-09-25;Sensor 99;7.2453;4943.21;88.9771;3438.00;;;;;;;;
